PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
8123520	101927589	1	0.0332228117	0.0332228117
8123524	55770	1	0.6845647773	0.6845647773
8123558	135458	1	0.8093076923	0.8093076923
8123579	154386	1	0.5505494505	0.5505494505
8123584	340156	1	0.793438914	0.793438914
8123598	1992	0.1428571429	0.8466783217	0.120954046
8123609	5272	0.6666666667	0.7225961538	0.4817307692
8123621	5269	0.8181818182	0.6423076923	0.5255244755
8123637	401233	1	0.6702341137	0.6702341137
8123644	7280	0.0357142857	0.3042510121	0.0108661076
8123651	347733	1	0.6423076923	0.6423076923
8123658	63027	1	0.7040680473	0.7040680473
8123678	221749	1	0.9167582418	0.9167582418
8123685	222826	1	0.7459057072	0.7459057072
8123695	10455	1	0.4379370629	0.4379370629
8123717	10799	1	0.6526674938	0.6526674938
8123728	57128	1	0.7882867133	0.7882867133
8123739	51299	1	0.8602335165	0.8602335165
8123744	2162	0.3333333333	0.8831730769	0.2943910256
8123760	151531	0.5	0.3336538462	0.1668269231
8123767	6745	0.6666666667	0.6837468983	0.4558312655
8123780	285782	1	0.7006993007	0.7006993007
8123800	3417	0.1764705882	0.3451923077	0.0609162896
8123802	81567	1	0.3360912343	0.3360912343
8123819	9521	1	0.2752747253	0.2752747253
8123825	51000	1	0.7540133779	0.7540133779
8123864	7020	0.25	0.5594292804	0.1398573201
8123876	221718	1	0.6824519231	0.6824519231
8123884	347744	1	0.8946428571	0.8946428571
8123891	100616237	0.9791666667	0.1238461538	0.1212660256
8123893	4117	1	0.7627403846	0.7627403846
8123910	9247	0.5	0.793438914	0.396719457
8123929	405754	1	0.8258241758	0.8258241758
8123936	4739	0.2727272727	0.7030665281	0.1917454167
8123951	84830	1	0.8466783217	0.8466783217
8123961	51256	1	0.8420118343	0.8420118343
8123976	54438	1	0.7828125	0.7828125
8123981	54438	0.5	0.7828125	0.39140625
8123985	51406	1	0.4729289941	0.4729289941
8123989	10048	1	0.677027027	0.677027027
8124008	63933	0.6666666667	0.8946428571	0.5964285714
8124018	57674	0.8	0.1981538462	0.1585230769
8124022	84062	1	0.6273703041	0.6273703041
8124038	9462	0.75	0.3095238095	0.2321428571
8124040	6310	0.2857142857	0.7493589744	0.2141025641
8124059	9972	0.5555555556	0.785042735	0.4361348528
8124088	63971	1	0.8168478261	0.8168478261
8124129	378884	1	0.6551538462	0.6551538462
8124134	7172	0.125	0.7225961538	0.0903245192
8124144	7913	0.1363636364	0.6976790451	0.0951380516
8124156	10672	1	0.2229230769	0.2229230769
8124162	7175	0.1111111111	0.0325910931	0.0036212326
8124166	154141	1	0.6744230769	0.6744230769
8124183	150696	1	0.2476923077	0.2476923077
8124185	5617	0.2857142857	0.8522928994	0.243512257
8124196	51473	0.5	0.694588551	0.3472942755
8124211	2822	0.037037037	0.6709821429	0.0248511905
8124240	9856	0.6428571429	0.8129206731	0.5225918613
8124262	51567	1	0.6551538462	0.6551538462
8124273	81688	1	0.6881868132	0.6881868132
8124280	9750	0.7333333333	0.8080645161	0.5925806452
8124327	285331	1	0.1376923077	0.1376923077
8124329	259266	1	0.1563076923	0.1563076923
8124331	221613	1	0.8028846154	0.8028846154
8124335	152273	1	0.0532051282	0.0532051282
8124337	6568	0.6	0.8028846154	0.4817307692
8124365	10246	0.0122199593	0.6423076923	0.0078489738
8124380	3024	0.0588235294	0.6697115385	0.0393947964
8124385	8366	0.0769230769	0.2293956044	0.0176458157
8124388	8358	0.1666666667	0.8478461538	0.1413076923
8124391	8335	0.5	0.5620192308	0.2810096154
8124394	3018	0.5	0.7707692308	0.3853846154
8124402	3010	0.05	0.7411242604	0.037056213
8124413	8360	0.0357142857	0.7322307692	0.0261510989
8124416	8351	0.25	0.1405048077	0.0351262019
8124423	8339	0.2	0.2890384615	0.0578076923
8124430	3007	0.0555555556	0.3853846154	0.0214102564
8124433	8369	0.0178571429	0.6299556213	0.0112492075
8124437	8968	0.1428571429	0.4587912088	0.0655416013
8124440	8355	0.1666666667	0.1427350427	0.0237891738
8124448	8365	0.1111111111	0.2697692308	0.029974359
8124459	79692	1	0.7663898601	0.7663898601
8124469	100653061	1	0.1902307692	0.1902307692
8124484	8970	0.1111111111	0.3532692308	0.0392521368
8124498	100289635	1	0.0884615385	0.0884615385
8124502	7738	0.4444444444	0.8258241758	0.367032967
8124518	8331	0.1666666667	0.3211538462	0.053525641
8124524	8330	0.3333333333	0.5505494505	0.1835164835
8124527	3009	0.0833333333	0.8501131222	0.0708427602
8124531	8354	0.03125	0.4624615385	0.0144519231
8124534	8368	0.0833333333	0.4446745562	0.037056213
8124537	8356	1	0.2223372781	0.2223372781
8124540	8336	0.1666666667	0.3351170569	0.0558528428
8124547	81697	1	0.6423076923	0.6423076923
8124551	10766	1	0.0663846154	0.0663846154
8124553	387032	1	0.6423076923	0.6423076923
8124562	64288	1	0.5577935223	0.5577935223
8124583	222696	1	0.7386538462	0.7386538462
8124594	114821	1	0.8028846154	0.8028846154
8124610	5987	0.125	0.8129206731	0.1016150841
8124622	282890	1	0.8430288462	0.8430288462
8124632	442184	1	0.5395384615	0.5395384615
8124636	101929006	0.5384615385	0.2684472934	0.1445485426
8124639	26531	1	0.4607859532	0.4607859532
8124645	81797	1	0.6066239316	0.6066239316
8124654	2550	0.44	0.6837468983	0.3008486352
8124684	346171	1	0.501	0.501
8124689	54435	1	0.2964497041	0.2964497041
8124695	80352	1	0.8823489011	0.8823489011
8124707	11074	1	0.7121237458	0.7121237458
8124716	10107	1	0.8637931034	0.8637931034
8124726	7726	0.9696969697	0.7799450549	0.7563103563
8124742	2794	0.3076923077	0.7432417582	0.2286897718
8124756	5514	0.2790697674	0.8207264957	0.2290399523
8124775	8449	0.2857142857	0.7493589744	0.2141025641
8124798	170954	1	0.7432417582	0.7432417582
8124806	11270	0.75	0.8258241758	0.6193681319
8124813	9656	0.8333333333	0.8296474359	0.6913728632
8124828	10211	1	0.7157142857	0.7157142857
8124848	8870	0.5	0.5161401099	0.2580700549
8124855	389376	1	0.677991453	0.677991453
8124859	29113	1	0.6881868132	0.6881868132
8124862	1041	0.0303030303	0.6670118343	0.0202124798
8124865	170680	1	0.677991453	0.677991453
8124868	54535	1	0.6344746717	0.6344746717
8124889	5460	0.3571428571	0.1720467033	0.0614452512
8124897	100130889	1	0.7707692308	0.7707692308
8124901	3107	0.6666666667	0.0917582418	0.0611721612
8124911	3106	0.7142857143	0.101417004	0.0724407172
8124920	5314	0.037037037	0.0472934473	0.0017516092
8124924	100861553	1	0.1547337278	0.1547337278
8124926	7919	0.2857142857	0.4995726496	0.1427350427
8124940	692233	1	0.5505494505	0.5505494505
8124942	534	0.0146341463	0.6423076923	0.0093996248
8124950	4050	0.4	0.5352564103	0.2141025641
8124955	259197	1	0.5257692308	0.5257692308
8124967	7917	0.737704918	0.7386538462	0.544908575
8124994	57827	1	0.6936923077	0.6936923077
8124998	7918	0.4615384615	0.6101923077	0.2816272189
8125007	80741	1	0.5084935897	0.5084935897
8125017	7920	0.5	0.7948557692	0.3974278846
8125042	80740	1	0.4624615385	0.4624615385
8125048	23564	1	0.5980106101	0.5980106101
8125059	1192	0.6	0.6837468983	0.410248139
8125072	80737	1	0.7754690432	0.7754690432
8125091	7407	0.3	0.9067873303	0.2720361991
8125123	283635	0.3	0.3192307692	0.0957692308
8125134	3305	0.6153846154	0.8093076923	0.498035503
8125139	4758	0.0833333333	0.8377926421	0.0698160535
8125149	80736	1	0.7322307692	0.7322307692
8125172	10919	0.8888888889	0.7590909091	0.6747474747
8125204	7936	0.3888888889	0.6976790451	0.2713196286
8125220	1797	0.9285714286	0.5118389423	0.4752790179
8125234	7148	0.125	0.3405338196	0.0425667275
8125295	102725513	0.1818181818	0.7121237458	0.1294770447
8125321	80863	0.2	0.8028846154	0.1605769231
8125328	10554	1	0.6131118881	0.6131118881
8125341	177	0.0825688073	0.7030665281	0.0580513647
8125373	63940	1	0.4624615385	0.4624615385
8125383	4855	0.1666666667	0.7540133779	0.1256688963
8125415	10665	1	0.5445652174	0.5445652174
8125426	NA	0.0075757576	0.299005305	0.0022651917
8125436	3127	0.1428571429	0.1482248521	0.0211749789
8125447	101060835	1	0.2864345114	0.2864345114
8125463	3120	0.5454545455	0.1575274725	0.0859240759
8125470	3112	0.25	0.4983421751	0.1245855438
8125483	6891	0.5	0.7842128801	0.3921064401
8125500	5696	0.125	0.8028846154	0.1003605769
8125512	6890	0.2	0.7367647059	0.1473529412
8125527	11234	1	0.0774038462	0.0774038462
8125530	3109	0.0769230769	0.6824519231	0.0524963018
8125537	3108	0.1	0.6551538462	0.0655153846
8125545	3111	0.0666666667	0.7570054945	0.050467033
8125556	3113	0.4285714286	0.7973474801	0.3417203486
8125568	1302	0.4	0.5126185458	0.2050474183
8125638	6257	0.7142857143	0.6606593407	0.471899529
8125649	6293	0.6666666667	0.7322307692	0.4881538462
8125687	5863	0.2857142857	0.6423076923	0.1835164835
8125713	6892	0.75	0.3645530146	0.2734147609
8125731	9278	0.023255814	0.5315649867	0.0123619764
8125734	102723452	0.875	0.8080645161	0.7070564516
8125748	11313	0.5	0.2902644231	0.1451322115
8125750	6136	0.1111111111	0.4937869822	0.0548652202
8125752	51596	1	0.6322716346	0.6322716346
8125766	578	0.0036764706	0.7707692308	0.0028337104
8125775	84300	0.5	0.8602335165	0.4301167582
8125780	117283	1	0.6537774725	0.6537774725
8125788	221496	1	0.7707692308	0.7707692308
8125798	4295	0.4285714286	0.4638888889	0.1988095238
8125805	2914	0.4444444444	0.6744230769	0.2997435897
8125818	221491	1	0.8093076923	0.8093076923
8125825	100529239	1	0.5445652174	0.5445652174
8125835	6204	0.2	0.1498717949	0.029974359
8125843	25803	1	0.6101923077	0.6101923077
8125850	64771	1	0.6800904977	0.6800904977
8125859	6882	0.4	0.7360897436	0.2944358974
8125870	6954	0.6666666667	0.7340659341	0.4893772894
8125887	7005	0.1428571429	0.5084935897	0.0726419414
8125903	7287	0.0666666667	0.8430288462	0.0562019231
8125919	2289	0.08	0.7411242604	0.0592899408
8125936	1208	0.3	0.6881868132	0.206456044
8125941	6732	0.04	0.694588551	0.027783542
8125959	116369	1	0.8430288462	0.8430288462
8125980	389384	1	0.6606593407	0.6606593407
8125993	51513	1	0.6423076923	0.6423076923
8126007	222659	1	0.6423076923	0.6423076923
8126016	11064	1	0.1290064103	0.1290064103
8126018	11329	1	0.7493589744	0.7493589744
8126035	57699	1	0.8028846154	0.8028846154
8126058	51645	1	0.9032451923	0.9032451923
8126066	23787	0.4285714286	0.7973474801	0.3417203486
8126086	221468	1	0.7707692308	0.7707692308
8126102	266727	1	0.9013027295	0.9013027295
8126121	114781	1	0.8430288462	0.8430288462
8126135	2739	0.2	0.6423076923	0.1284615385
8126147	55776	1	0.5026755853	0.5026755853
8126153	8645	0.2727272727	0.7914148352	0.2158404096
8126163	89822	1	0.6881868132	0.6881868132
8126184	221458	1	0.7641246684	0.7641246684
8126214	4337	0.2	0.5928994083	0.1185798817
8126238	57553	0.2857142857	0.1563076923	0.0446593407
8126244	57497	1	0.8805473373	0.8805473373
8126248	222643	1	0.6744230769	0.6744230769
8126259	221443	1	0.7914148352	0.7914148352
8126269	340205	1	0.4817307692	0.4817307692
8126288	79865	1	0.6166153846	0.6166153846
8126296	340206	1	0.2752747253	0.2752747253
8126312	7942	1	0.6517533937	0.6517533937
8126324	5225	0.3333333333	0.4446745562	0.1482248521
8126337	10817	1	0.6537774725	0.6537774725
8126347	25862	1	0.7769851117	0.7769851117
8126360	9477	0.5	0.6551538462	0.3275769231
8126371	896	0.041958042	0.8637931034	0.0362430673
8126379	647024	1	0.7606275304	0.7606275304
8126382	647024	1	0.7914148352	0.7914148352
8126387	2979	0.0285714286	0.7460164835	0.0213147567
8126394	55173	1	0.7225961538	0.7225961538
8126402	55809	0.7777777778	0.6758610792	0.5256697283
8126428	55809	0.7777777778	0.677991453	0.5273266857
8126432	2746	0.125	0.3352564103	0.0419070513
8126436	5961	0.1111111111	0.8637931034	0.0959770115
8126442	6903	0.25	0.7793447293	0.1948361823
8126450	102725153	1	0.3440934066	0.3440934066
8126452	5190	0.0625	0.6537774725	0.040861092
8126474	4201	0.3333333333	0.7920424403	0.2640141468
8126482	101928738	1	0.1096153846	0.1096153846
8126484	862	0.0757575758	0.1548076923	0.0117278555
8126486	9820	0.8	0.8028846154	0.6423076923
8126524	10591	1	0.7040680473	0.7040680473
8126531	401262	1	0.6101923077	0.6101923077
8126542	24149	0.25	0.6331318681	0.158282967
8126556	65989	1	0.7411242604	0.7411242604
8126574	25844	1	0.7065384615	0.7065384615
8126588	57510	1	0.8168478261	0.8168478261
8126629	54676	1	0.7540133779	0.7540133779
8126646	55168	1	0.8893491124	0.8893491124
8126653	64928	1	0.5849587912	0.5849587912
8126666	4794	0.0243902439	0.6193681319	0.0151065398
8126674	202500	1	0.8305702918	0.8305702918
8126681	57505	1	0.625928382	0.625928382
8126710	8464	0.1666666667	0.7291060291	0.1215176715
8126729	53405	1	0.6936923077	0.6936923077
8126750	59084	1	0.7386538462	0.7386538462
8126760	10231	1	0.7540133779	0.7540133779
8126784	7941	0.0666666667	0.6644562334	0.0442970822
8126798	221395	1	0.7973474801	0.7973474801
8126820	266977	1	0.6423076923	0.6423076923
8126839	27242	0.0052083333	0.9351244344	0.0048704398
8126853	442213	0.3333333333	0.744493007	0.2481643357
8126855	442213	1	0.9067873303	0.9067873303
8126860	4594	0.1176470588	0.7411242604	0.0871910895
8126878	6005	0.0526315789	0.6881868132	0.0362203586
8126891	7180	0.6470588235	0.5384049774	0.3483796912
8126905	10321	1	0.7422364672	0.7422364672
8126916	5232	0.25	0.6936923077	0.1734230769
8126920	167	0.0384615385	0.8080645161	0.0310794045
8126931	403339	1	0.5395384615	0.5395384615
8126934	245928	1	0.5187869822	0.5187869822
8126937	245927	1	0.8478461538	0.8478461538
8126939	245913	1	0.4607859532	0.4607859532
8126948	2495	0.0526315789	0.1175480769	0.0061867409
8126952	9589	0.75	0.7606275304	0.5704706478
8126954	5314	0.0740740741	0.7493589744	0.0555080722
8127024	112744	1	0.7411242604	0.7411242604
8127031	4172	0.1818181818	0.6551538462	0.1191188811
8127051	9697	0.1	0.7040680473	0.0704068047
8127065	2939	0.0714285714	0.3010817308	0.0215058379
8127072	2938	0.0769230769	0.4496153846	0.0345857988
8127079	221357	1	0.185	0.185
8127087	2940	0.0512820513	0.3211538462	0.016469428
8127094	2941	0.1818181818	0.6066239316	0.1102952603
8127128	26268	0.1428571429	0.6551538462	0.0935934066
8127130	8521	0.2	0.7761217949	0.155224359
8127145	60481	1	0.8028846154	0.8028846154
8127158	102724876	0.3333333333	0.8028846154	0.2676282051
8127177	401265	1	0.6166153846	0.6166153846
8127180	54511	1	0.521875	0.521875
8127193	653	0.0030395137	0.5547202797	0.0016860799
8127201	81578	1	0.5468295218	0.5468295218
8127234	667	0.0392156863	0.7570054945	0.02968649
8127346	51715	1	0.8217760181	0.8217760181
8127362	101929855	1	0.2752136752	0.2752136752
8127364	172	0.0212765957	0.1644230769	0.0034983633
8127370	202559	1	0.4473214286	0.4473214286
8127380	51557	1	0.7769851117	0.7769851117
8127391	346007	0.5	0.6551538462	0.3275769231
8127393	346007	0.5	0.7040680473	0.3520340237
8127396	346007	0.5	0.9634615385	0.4817307692
8127399	346007	0.5	0.7570054945	0.3785027473
8127408	346007	1	0.7781804734	0.7781804734
8127423	2746	0.125	0.3475961538	0.0434495192
8127425	55788	1	0.6721824687	0.6721824687
8127446	1297	0.2727272727	0.6503365385	0.1773645105
8127484	135152	1	0.4014423077	0.4014423077
8127496	5998	0.3333333333	0.0495384615	0.0165128205
8127498	407032	1	0.2697692308	0.2697692308
8127509	84072	1	0.4783444816	0.4783444816
8127511	80759	1	0.3702214452	0.3702214452
8127526	80174	1	0.0516025641	0.0516025641
8127534	115004	1	0.8152366864	0.8152366864
8127549	26503	1	0.5780769231	0.5780769231
8127563	1303	0.0869565217	0.7450769231	0.0647892977
8127629	1347	0.2857142857	0.6881868132	0.1966248038
8127637	55754	1	0.8522928994	0.8522928994
8127646	27145	1	0.7618589744	0.7618589744
8127662	10614	1	0.1112179487	0.1112179487
8127666	3617	0.4	0.7882867133	0.3153146853
8127692	3351	0.125	0.521875	0.065234375
8127698	55023	1	0.6989819005	0.6989819005
8127743	9324	0.3571428571	0.7121237458	0.2543299092
8127756	167691	1	0.7828125	0.7828125
8127767	6785	0.25	0.7386538462	0.1846634615
8127776	10846	0.6666666667	0.0516025641	0.0344017094
8127778	55603	1	0.7386538462	0.7386538462
8127787	25998	0.6	0.7164201183	0.429852071
8127822	6722	0.1111111111	0.0990769231	0.011008547
8127824	90025	1	0.5839160839	0.5839160839
8127841	5238	0.8571428571	0.7386538462	0.6331318681
8127854	4199	0.3333333333	0.6517533937	0.2172511312
8127872	9892	0.6315789474	0.7590909091	0.4794258373
8127903	22832	0.6666666667	0.7761217949	0.5174145299
8127932	9096	1	0.7298951049	0.7298951049
8127943	57231	1	0.7493589744	0.7493589744
8127977	10492	1	0.7411242604	0.7411242604
8127987	26799	0.5	0.9512307692	0.4756153846
8127989	26799	0.5	0.7795454545	0.3897727273
8127993	6565	0.3333333333	0.2229230769	0.0743076923
8127999	4698	0.375	0.1468269231	0.0550600962
8128007	375519	1	0.4607859532	0.4607859532
8128013	57038	1	0.6928758741	0.6928758741
8128034	55122	1	0.9290521978	0.9290521978
8128043	1268	0.3333333333	0.8430288462	0.2810096154
8128052	8732	0.8	0.7914148352	0.6331318681
8128079	135295	1	0.6312334218	0.6312334218
8128087	2569	0.1612903226	0.6644562334	0.1071703602
8128099	2570	0.0666666667	0.5928994083	0.0395266272
8128111	51465	1	0.8501131222	0.8501131222
8128123	58528	1	0.8080645161	0.8080645161
8128133	57226	1	0.9067873303	0.9067873303
8128138	23195	1	0.7533834586	0.7533834586
8128247	60468	1	0.6344746717	0.6344746717
8128260	6885	0.4545454545	0.7540133779	0.3427333536
8128284	2045	1	0.8135897436	0.8135897436
8128316	81491	1	0.5046703297	0.5046703297
8128329	253714	1	0.7367647059	0.7367647059
8128356	26235	1	0.6423076923	0.6423076923
8128371	84553	1	0.6021634615	0.6021634615
8128383	51805	1	0.7836182336	0.7836182336
8128394	25957	1	0.6670118343	0.6670118343
8128409	85015	1	0.5161401099	0.5161401099
8128429	892	0.0325203252	0.7828125	0.0254573171
8128447	84539	1	0.6312334218	0.6312334218
8128459	6492	0.0952380952	0.6056043956	0.0576766091
8128472	10973	1	0.8076074661	0.8076074661
8128522	57531	1	0.7459057072	0.7459057072
8128549	30011	0.6	0.1032051282	0.0619230769
8128553	11149	1	0.6824519231	0.6824519231
8128565	64208	1	0.5928994083	0.5928994083
8128572	5550	0.0454545455	0.8320804196	0.0378218373
8128592	9474	0.7142857143	0.7225961538	0.5161401099
8128606	84816	1	0.7914148352	0.7914148352
8128618	282973	1	0.1578461538	0.1578461538
8128620	57673	1	0.8028846154	0.8028846154
8128626	57107	1	0.7136752137	0.7136752137
8128638	256380	1	0.5620192308	0.5620192308
8128650	11231	1	0.8501131222	0.8501131222
8128667	84191	1	0.1486153846	0.1486153846
8128669	28962	1	0.3211538462	0.3211538462
8128683	8724	0.3	0.5100678733	0.153020362
8128695	9551	0.8	0.4499038462	0.3599230769
8128698	27244	0.0254237288	0.7367647059	0.0187313061
8128712	56648	1	0.2322115385	0.2322115385
8128716	8763	0.4545454545	0.8893491124	0.4042495966
8128726	285755	1	0.5505494505	0.5505494505
8128737	64780	1	0.7761217949	0.7761217949
8128767	9841	0.3333333333	0.6322716346	0.2107572115
8128777	221264	0.6666666667	0.7411242604	0.4940828402
8128788	221264	0.6666666667	0.7570054945	0.5046703297
8128795	221264	1	0.6721824687	0.6721824687
8128818	8936	0.7142857143	0.7989681051	0.5706915036
8128843	8528	0.2857142857	0.7493589744	0.2141025641
8128850	85413	1	0.7148263027	0.7148263027
8128867	23097	1	0.8093076923	0.8093076923
8128886	4247	0.1428571429	0.1769230769	0.0252747253
8128888	7175	0.1111111111	0.1675824176	0.0186202686
8128890	9659	0.347826087	0.0651821862	0.0226720648
8128894	5980	0.4666666667	0.7618067979	0.355509839
8128939	10758	1	0.7352732794	0.7352732794
8128954	64805	1	0.2229230769	0.2229230769
8128956	102724705	1	0.6637179487	0.6637179487
8128991	3910	0.2916666667	0.8180333817	0.2385930697
8129037	29855	0.375	0.2089230769	0.0783461538
8129045	3066	0.125	0.6601577909	0.0825197239
8129062	222537	1	0.4817307692	0.4817307692
8129071	2444	0.4	0.8129206731	0.3251682692
8129082	1300	0.0833333333	0.7493589744	0.0624465812
8129089	23270	1	0.7527043269	0.7527043269
8129095	6193	0.1428571429	0.5544871795	0.0792124542
8129097	7259	0.1428571429	0.5026755853	0.0718107979
8129099	7259	0.1428571429	0.6917159763	0.098816568
8129105	100128327	1	0.5432234432	0.5432234432
8129120	221303	1	0.7707692308	0.7707692308
8129134	6098	0.125	0.8180333817	0.1022541727
8129181	57120	1	0.7148263027	0.7148263027
8129193	387119	1	0.6831818182	0.6831818182
8129214	254394	0.5	0.7707692308	0.3853846154
8129218	254394	1	0.7973474801	0.7973474801
8129231	79632	1	0.7973474801	0.7973474801
8129254	4121	0.2	0.573489011	0.1146978022
8129271	157378	1	0.2408119658	0.2408119658
8129273	221322	1	0.7618067979	0.7618067979
8129317	57515	1	0.6537774725	0.6537774725
8129330	10345	1	0.5419471154	0.5419471154
8129363	51020	1	0.7590909091	0.7590909091
8129375	8609	0.0833333333	0.1160839161	0.0096736597
8129379	55862	1	0.8702233251	0.8702233251
8129392	9729	0.2	0.3311899038	0.0662379808
8129410	387357	1	0.8391439206	0.8391439206
8129418	5796	0.6	0.7279487179	0.4367692308
8129454	414194	1	0.0526153846	0.0526153846
8129458	93663	1	0.7284709193	0.7284709193
8129476	253582	1	0.6464640199	0.6464640199
8129482	154075	1	0.6423076923	0.6423076923
8129497	2037	0.6470588235	0.8129206731	0.5260074943
8129522	9439	0.8571428571	0.7811850312	0.6695871696
8129562	1490	0.027027027	0.7695409429	0.0207984039
8129573	26002	1	0.6166153846	0.6166153846
8129590	8417	0.05	0.835	0.04175
8129604	9038	0.0666666667	0.6166153846	0.0411076923
8129610	9287	0.021978022	0.5780769231	0.0127049873
8129615	134864	1	0.3468461538	0.3468461538
8129618	8876	0.3333333333	0.6670118343	0.2223372781
8129627	55350	1	0.6537774725	0.6537774725
8129637	8875	0.5	0.7291060291	0.3645530146
8129649	116843	1	0.7859817814	0.7859817814
8129666	154091	1	0.7828125	0.7828125
8129677	6446	0.1111111111	0.7493589744	0.0832621083
8129695	64577	1	0.7914148352	0.7914148352
8129706	10767	1	0.9233173077	0.9233173077
8129728	54806	1	0.8399408284	0.8399408284
8129763	113115	1	0.7486596737	0.7486596737
8129773	9774	0.5555555556	0.7707692308	0.4282051282
8129783	9053	0.875	0.6881868132	0.6021634615
8129804	4217	0.4285714286	0.7411242604	0.317624683
8129835	619499	0.3333333333	0.1330769231	0.0443589744
8129837	53832	0.5714285714	0.648282967	0.3704474097
8129861	3459	0.3333333333	0.6670118343	0.2223372781
8129872	167826	1	0.8863846154	0.8863846154
8129876	59351	1	0.7865384615	0.7865384615
8129880	64065	1	0.7006993007	0.7006993007
8129888	57224	1	0.7322307692	0.7322307692
8129901	85021	1	0.8637931034	0.8637931034
8129924	167838	1	0.7707692308	0.7707692308
8129937	10370	1	0.7386538462	0.7386538462
8129947	4829	0.3333333333	0.6924879808	0.2308293269
8129953	3097	0.1818181818	0.835	0.1518181818
8129963	134637	1	0.8377926421	0.8377926421
8129974	2519	0.3333333333	0.8207264957	0.2735754986
8129985	5325	0.724137931	0.6193681319	0.4485079576
8130013	7957	0.0689655172	0.5994871795	0.0413439434
8130032	84085	0.75	0.8478461538	0.6358846154
8130038	257218	1	0.6814727955	0.6814727955
8130071	79768	1	0.6021634615	0.6021634615
8130073	340152	1	0.6800904977	0.6800904977
8130087	85313	0.1111111111	0.7769851117	0.0863316791
8130102	11104	1	0.7781804734	0.7781804734
8130116	9113	0.2727272727	0.7904700855	0.2155827506
8130129	348995	1	0.5905086849	0.5905086849
8130151	135250	1	0.7707692308	0.7707692308
8130163	353091	1	0.4587912088	0.4587912088
8130173	154064	1	0.2627622378	0.2627622378
8130176	79465	1	0.5849587912	0.5849587912
8130181	26835	0.25	0.167	0.04175
8130183	100379661	0.8333333333	0.1806089744	0.1505074786
8130185	57621	1	0.737962963	0.737962963
8130191	55005	1	0.4954945055	0.4954945055
8130211	23345	1	0.8189423077	0.8189423077
8130370	7562	0.0833333333	0.4644230769	0.0387019231
8130372	132160	1	0.0994505495	0.0994505495
8130383	54516	1	0.7129615385	0.7129615385
8130394	26575	1	0.7225961538	0.7225961538
8130403	6157	0.1111111111	0.4501602564	0.0500178063
8130408	26034	0.8888888889	0.8028846154	0.7136752137
8130422	154043	1	0.8501131222	0.8501131222
8130438	51106	1	0.8430288462	0.8430288462
8130447	50508	1	0.7811850312	0.7811850312
8130462	5576	0.0196078431	0.2251748252	0.0044151927
8130464	729515	1	0.6312334218	0.6312334218
8130474	84947	1	0.6423076923	0.6423076923
8130495	6731	0.375	0.3813186813	0.1429945055
8130499	6993	0.2222222222	0.6592105263	0.1464912281
8130505	7430	0.1	0.4446745562	0.0444674556
8130522	202459	1	0.2293956044	0.2293956044
8130528	83861	1	0.6881868132	0.6881868132
8130539	117289	1	0.8135897436	0.8135897436
8130553	401281	1	0.2964497041	0.2964497041
8130556	6648	0.3333333333	0.6131118881	0.2043706294
8130567	6950	0.2222222222	0.7225961538	0.1605769231
8130578	677806	1	0.4014423077	0.4014423077
8130580	677812	0.3333333333	0.7322307692	0.2440769231
8130582	6582	0.1111111111	0.4624615385	0.0513846154
8130598	80350	1	0.3853846154	0.3853846154
8130608	4018	0.1111111111	0.5138461538	0.0570940171
8130624	4216	0.5	0.5030769231	0.2515384615
8130628	56895	1	0.6985096154	0.6985096154
8130641	79992	1	0.7322307692	0.7322307692
8130645	5071	0.06	0.7459057072	0.0447543424
8130660	126637	1	0.1548076923	0.1548076923
8130662	22869	0.8	0.0743076923	0.0594461538
8130664	168090	1	0.8080645161	0.8080645161
8130674	10846	0.6666666667	0.7641246684	0.5094164456
8130701	64145	0.7142857143	0.1733846154	0.1238461538
8130715	285800	1	0.7084276018	0.7084276018
8130720	113402	0.5	0.4823076923	0.2411538462
8130732	51660	1	0.8152366864	0.8152366864
8130739	6196	0.6666666667	0.7298951049	0.4865967366
8130765	83640	1	0.6924879808	0.6924879808
8130811	26238	1	0.7065384615	0.7065384615
8130827	100505879	1	0.5315649867	0.5315649867
8130837	79981	1	0.6350087413	0.6350087413
8130859	168002	1	0.7386538462	0.7386538462
8130867	7058	0.1666666667	0.6423076923	0.1070512821
8130891	253769	1	0.6976790451	0.6976790451
8130916	55274	1	0.4335576923	0.4335576923
8130927	6991	0.1666666667	0.8028846154	0.1338141026
8130939	28514	0.5	0.7084276018	0.3542138009
8130952	5689	0.0178571429	0.8152366864	0.014557798
8130962	5134	0.28	0.6299556213	0.176387574
8130993	56975	1	0.5709401709	0.5709401709
8131000	54919	1	0.7761217949	0.7761217949
8131013	23353	1	0.5207900208	0.5207900208
8131056	54905	1	0.5276098901	0.5276098901
8131067	115330	1	0.6551538462	0.6551538462
8131069	2852	0.075	0.8808791209	0.0660659341
8131087	340260	1	0.7570054945	0.7570054945
8131091	7975	0.0606060606	0.6131118881	0.0371582962
8131096	392617	1	0.4817307692	0.4817307692
8131101	4521	0.5833333333	0.6551538462	0.3821730769
8131111	8662	0.4	0.6423076923	0.2569230769
8131135	55501	1	0.7040680473	0.7040680473
8131140	101927181	0.3333333333	0.5620192308	0.1873397436
8131143	3955	0.25	0.6881868132	0.1720467033
8131155	23288	1	0.677991453	0.677991453
